masked_customer_id,y_true,risk_score,risk_rank,risk_percentile,risk_band,review_priority,action_candidate,score_month,model_version,policy_version
c42e2bec...,1,0.9985608875,426,0.09282805237594054,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
2d68c07c...,1,0.99856087,427,0.09304595860217514,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
de394f76...,1,0.99855979125,428,0.09326386482840975,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
05a0c549...,1,0.99855968625,429,0.09348177105464435,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b2b37525...,1,0.99855838625,430,0.09369967728087894,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
56e12548...,1,0.99855804375,431,0.09391758350711354,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
14e4928c...,1,0.99855785625,432,0.09413548973334815,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
04ff6825...,1,0.9985574525,433,0.09435339595958275,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
84474208...,1,0.9985572425,434,0.09457130218581736,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
5d789159...,1,0.99855713625,435,0.09478920841205196,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
464f435c...,1,0.99855687,436,0.09500711463828657,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
419ba017...,1,0.9985567475,437,0.09522502086452116,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
cf1964c0...,1,0.998556485,438,0.09544292709075576,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b79dfc1c...,1,0.9985554325,439,0.09566083331699037,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
4e24c67a...,1,0.99855524375,440,0.09587873954322497,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d2e9162e...,1,0.998555025,441,0.09609664576945957,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
255fac80...,1,0.9985549925,442,0.09631455199569418,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b8ab4853...,1,0.99855431625,443,0.09653245822192877,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
7cd1653f...,1,0.99855361625,444,0.09675036444816337,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b8ec6c98...,1,0.9985532725,445,0.09696827067439798,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
546dc532...,1,0.9985530325,446,0.09718617690063258,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
258453bd...,1,0.998553015,447,0.09740408312686719,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
4ca1aeb2...,1,0.99855279875,448,0.09762198935310179,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6192cd9f...,1,0.99855222625,449,0.0978398955793364,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
599dc151...,1,0.9985513625,450,0.09805780180557098,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
5823226c...,1,0.998551105,451,0.09827570803180559,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
0945f8e3...,1,0.9985504625,452,0.0984936142580402,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
0ab83c5e...,1,0.99855013,453,0.0987115204842748,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
c3c389db...,1,0.99854981125,454,0.0989294267105094,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
17ac90ce...,1,0.99854895875,455,0.099147332936744,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
126dea36...,1,0.99854868,456,0.0993652391629786,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
68766d88...,1,0.9985485575,457,0.0995831453892132,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
4d5abb64...,1,0.99854848125,458,0.0998010516154478,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
826aafa4...,1,0.9985481575,459,0.10001895784168241,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
710138f8...,1,0.9985477375,460,0.10023686406791701,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
4428656e...,1,0.99854770875,461,0.10045477029415162,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1c17c788...,1,0.99854767875,462,0.10067267652038622,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
768745e4...,1,0.998545535,463,0.10089058274662081,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a6bd8f86...,1,0.998545355,464,0.10110848897285542,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
449f5d35...,1,0.99854378625,465,0.10132639519909002,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6959c3af...,1,0.99854323,466,0.10154430142532463,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
488de48d...,1,0.99854190625,467,0.10176220765155923,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6004cc90...,1,0.998541295,468,0.10198011387779383,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
898dd50f...,1,0.998541165,469,0.10219802010402844,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
8651a6b9...,1,0.998540955,470,0.10241592633026303,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ae49817d...,1,0.9985405775,471,0.10263383255649763,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
83310e79...,1,0.99853960625,472,0.10285173878273224,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
24261a63...,1,0.99853888875,473,0.10306964500896684,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
911a710e...,1,0.99853851875,474,0.10328755123520145,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
2e4e3fbc...,1,0.9985384775,475,0.10350545746143605,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
3e392867...,1,0.9985381675,476,0.10372336368767064,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
98cebd99...,1,0.99853717875,477,0.10394126991390525,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6078fb77...,1,0.99853713,478,0.10415917614013985,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
141c88e0...,1,0.99853651125,479,0.10437708236637445,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
c3f209bd...,1,0.9985359225,480,0.10459498859260906,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f6aee696...,1,0.998535255,481,0.10481289481884366,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
7c6227fd...,1,0.9985345825,482,0.10503080104507827,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
abe67aa8...,1,0.998532045,483,0.10524870727131286,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
9194c7a3...,1,0.9985318987499998,484,0.10546661349754746,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6bf1b94d...,1,0.9985308387499998,485,0.10568451972378207,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b00be646...,1,0.9985301675,486,0.10590242595001667,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
28159573...,1,0.9985276225,487,0.10612033217625128,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
cdfe7d2e...,1,0.99852729625,488,0.10633823840248588,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
83367e30...,1,0.99852721375,489,0.10655614462872047,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
5d92adbc...,1,0.99852695625,490,0.10677405085495507,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1ad9443d...,1,0.9985267775000002,491,0.10699195708118968,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
db7c1baa...,1,0.99852604375,492,0.10720986330742428,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
3827c936...,1,0.99852492375,493,0.10742776953365889,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
2c7f4663...,1,0.998522415,494,0.10764567575989349,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
3d137396...,1,0.9985221675,495,0.1078635819861281,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b2d29bcd...,1,0.998520965,496,0.10808148821236269,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d3f3be21...,1,0.99852095875,497,0.10829939443859729,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
34badf79...,1,0.99852081875,498,0.1085173006648319,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
bf5cc578...,1,0.9985196025,499,0.1087352068910665,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a9cf6771...,1,0.99851805375,500,0.1089531131173011,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
9f3aa96c...,1,0.9985177625,501,0.10917101934353571,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d24ce09e...,1,0.9985165375,502,0.1093889255697703,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
beca110f...,1,0.99851502375,503,0.1096068317960049,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6ded2b3c...,1,0.998514785,504,0.10982473802223951,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
db6be10e...,1,0.9985146325,505,0.11004264424847411,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
4fbfb219...,1,0.9985144725,506,0.11026055047470872,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b908f01d...,1,0.9985143525,507,0.11047845670094332,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b9eedfe8...,1,0.99851411875,508,0.11069636292717792,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
165f5ca0...,1,0.9985140125,509,0.11091426915341251,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
e5338b9b...,1,0.99851386375,510,0.11113217537964712,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
34605391...,1,0.998513775,511,0.11135008160588172,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
581aa98b...,1,0.99851223,512,0.11156798783211633,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
989dee7b...,1,0.99851216375,513,0.11178589405835093,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a0174335...,1,0.99851121,514,0.11200380028458554,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
35e2107a...,1,0.99851117,515,0.11222170651082014,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
19b4dd0d...,1,0.99851115875,516,0.11243961273705473,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
0da78a22...,1,0.9985108775,517,0.11265751896328934,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
2ed81eb2...,1,0.99851061875,518,0.11287542518952394,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f4d678d5...,1,0.99851032875,519,0.11309333141575854,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a477cc18...,1,0.9985096575,520,0.11331123764199315,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
8834272c...,1,0.99850954,521,0.11352914386822775,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
68b9c346...,1,0.99850891375,522,0.11374705009446234,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6306e6ba...,1,0.99850891375,523,0.11396495632069695,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
341ce728...,1,0.99850702,524,0.11418286254693155,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
3d938945...,1,0.99850665375,525,0.11440076877316616,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6f273d5d...,1,0.9985051575,526,0.11461867499940076,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
16b4d7a3...,1,0.9985047625,527,0.11483658122563536,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
4470121e...,1,0.9985046225000002,528,0.11505448745186997,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
0389851f...,1,0.9985037775,529,0.11527239367810456,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
30188ef8...,1,0.998501885,530,0.11549029990433916,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
8dbb825a...,1,0.9985016275,531,0.11570820613057377,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f45f6756...,1,0.99850129625,532,0.11592611235680837,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1a6eba1d...,1,0.9985012675,533,0.11614401858304298,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
c46693f2...,1,0.99850090125,534,0.11636192480927758,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a5fa9f6b...,1,0.9985003375,535,0.11657983103551217,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a92bd76e...,1,0.99849824125,536,0.11679773726174678,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
40ca4153...,1,0.99849810625,537,0.11701564348798138,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
5a898c9e...,1,0.9984968825,538,0.11723354971421598,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
197f61b1...,1,0.9984965462500002,539,0.11745145594045059,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d9523d99...,1,0.99849646875,540,0.11766936216668519,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6c26f1f0...,1,0.9984957,541,0.1178872683929198,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1c2b116c...,1,0.9984956925,542,0.11810517461915439,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b2b1ae78...,1,0.99849549,543,0.11832308084538899,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
3bfbfebf...,1,0.99849538375,544,0.1185409870716236,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
0b9f3019...,1,0.998495355,545,0.1187588932978582,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
593bfe50...,1,0.9984947875,546,0.1189767995240928,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
5318b084...,1,0.99849435625,547,0.11919470575032741,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
51aad70e...,1,0.99849404,548,0.119412611976562,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
acdaa017...,1,0.99849386125,549,0.1196305182027966,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b28945ca...,1,0.998493035,550,0.11984842442903121,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d14735b5...,1,0.99849275375,551,0.12006633065526581,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
042a8878...,1,0.9984926312500002,552,0.12028423688150042,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a470010a...,1,0.9984921999999998,553,0.12050214310773502,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1f81f7fb...,1,0.9984921925,554,0.12072004933396963,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
fb1cd69a...,1,0.9984920825,555,0.12093795556020422,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
90bc12b6...,1,0.99849178,556,0.12115586178643882,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
08cb2c74...,1,0.99849103125,557,0.12137376801267342,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
66f5ae68...,1,0.99849080625,558,0.12159167423890803,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
5fd52f50...,1,0.998490605,559,0.12180958046514263,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
24d09495...,1,0.998489015,560,0.12202748669137724,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
8f3a4fe3...,1,0.9984887175,561,0.12224539291761183,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
48f7ef54...,1,0.99848870625,562,0.12246329914384643,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
327800ba...,1,0.998487625,563,0.12268120537008104,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1f75c5c5...,1,0.99848740875,564,0.12289911159631564,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f03a4994...,1,0.99848728125,565,0.12311701782255025,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f93dce1f...,1,0.9984864375,566,0.12333492404878485,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
67292f70...,1,0.99848573625,567,0.12355283027501945,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
cb3a3ab0...,1,0.9984854075,568,0.12377073650125404,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b3fdbff0...,1,0.998484805,569,0.12398864272748865,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1e9e5012...,1,0.99848479875,570,0.12420654895372325,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
6dde28ce...,1,0.998484005,571,0.12442445517995786,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
c8cf34e2...,1,0.9984834025,572,0.12464236140619246,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d9e72d7d...,1,0.998483255,573,0.12486026763242707,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f68e1f77...,1,0.9984821275,574,0.12507817385866166,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
cde28883...,1,0.99848201125,575,0.12529608008489626,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
167ab0c6...,1,0.9984799625,576,0.12551398631113087,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
1b1d4faf...,1,0.99847981125,577,0.12573189253736547,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
38d14cdb...,1,0.9984789175,578,0.12594979876360007,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
e30fa331...,1,0.9984783375,579,0.12616770498983468,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
8aba22c7...,1,0.9984766375000002,580,0.12638561121606928,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
37286024...,1,0.99847662625,581,0.1266035174423039,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
e2cdd3c4...,1,0.99847656,582,0.1268214236685385,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
659f0162...,1,0.9984756,583,0.1270393298947731,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
44cbb10b...,1,0.9984752275,584,0.12725723612100767,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
03b0c776...,1,0.99847469375,585,0.12747514234724228,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
4fcd5f52...,1,0.99847311375,586,0.12769304857347688,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
80d918e5...,1,0.9984720275,587,0.12791095479971148,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
e792e82e...,1,0.9984713275,588,0.1281288610259461,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
e6cdea44...,1,0.99847025,589,0.1283467672521807,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
68fd1ea0...,1,0.99846970875,590,0.1285646734784153,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
0892ed05...,1,0.998469055,591,0.1287825797046499,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
91194024...,1,0.99846792,592,0.1290004859308845,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
47910746...,1,0.99846728125,593,0.1292183921571191,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
9cb1e949...,1,0.99846716375,594,0.12943629838335372,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ad5cb178...,1,0.99846713875,595,0.12965420460958832,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
53e7e158...,1,0.998466265,596,0.12987211083582292,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
2bc893a4...,1,0.99846615375,597,0.13009001706205753,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
2e035d37...,1,0.99846592875,598,0.1303079232882921,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
0580195c...,1,0.99846532375,599,0.1305258295145267,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
311ddf8b...,1,0.99846527,600,0.1307437357407613,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
7e2780d8...,1,0.99846485625,601,0.13096164196699592,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
13debf20...,1,0.99846450875,602,0.13117954819323052,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ec9ca479...,1,0.9984644,603,0.13139745441946513,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
0c9d74e8...,1,0.99846379,604,0.13161536064569973,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
4190ab57...,1,0.9984634375,605,0.13183326687193433,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
67776bf8...,1,0.998462905,606,0.13205117309816894,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
99ebf9f4...,1,0.99846269375,607,0.13226907932440354,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
32eda2c3...,1,0.99846129875,608,0.13248698555063815,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
11e8a03b...,1,0.99845997625,609,0.13270489177687275,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d307764c...,1,0.99845936125,610,0.13292279800310736,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
5aeaf7e5...,1,0.99845879625,611,0.13314070422934193,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b966d814...,1,0.99845869875,612,0.13335861045557654,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
487dd6cd...,1,0.9984584275,613,0.13357651668181114,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
bc363e87...,1,0.998458425,614,0.13379442290804575,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
50813610...,1,0.99845805375,615,0.13401232913428035,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ae617c9a...,1,0.998457975,616,0.13423023536051495,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
47681de5...,1,0.9984564375,617,0.13444814158674956,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
c646fb4c...,1,0.99845603125,618,0.13466604781298416,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
89afd1d2...,1,0.998455915,619,0.13488395403921877,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b48b06d0...,1,0.9984554875,620,0.13510186026545337,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
86a7b97b...,1,0.9984553675,621,0.13531976649168798,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
4c2d7d9d...,1,0.99845517625,622,0.13553767271792258,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a4265aa5...,1,0.99845450125,623,0.13575557894415718,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
449a9dc0...,1,0.99845397375,624,0.13597348517039176,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
aa968d09...,1,0.998453155,625,0.13619139139662637,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
a1e77153...,1,0.9984531075,626,0.13640929762286097,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
04b44840...,1,0.99845248125,627,0.13662720384909557,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f2aee7b0...,1,0.9984523825,628,0.13684511007533018,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
f27d2702...,1,0.99845186375,629,0.13706301630156478,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
9127193e...,1,0.9984502075,630,0.1372809225277994,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
ff82fdcf...,1,0.99844904125,631,0.137498828754034,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b9a963ab...,1,0.99844859375,632,0.1377167349802686,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
2ff56d12...,1,0.99844844,633,0.1379346412065032,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
5e584e39...,1,0.99844834,634,0.1381525474327378,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
b1d23c0a...,1,0.9984476,635,0.1383704536589724,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
fbf3e0c9...,1,0.99844714875,636,0.138588359885207,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
54366bde...,1,0.99844690375,637,0.1388062661114416,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
d04fc868...,1,0.99844655,638,0.1390241723376762,Critical,1,Urgent manual review candidate,2018-03-31,best_equal_8models,policy_v1
